source,target,weight,distance,category_overlap,hashtag_overlap,shared_categories,shared_hashtags
1gezi_1kahve,asliglbaz,0.4028,2.482752,0.5,0.1111,yemek_mutfak,"kesfet,keşfet"
1gezi_1kahve,bdk_bund,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,bdyuluslararasigida,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,bebegim.icin7,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
1gezi_1kahve,beko_kayaoglu,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,bloggwithmom,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
1gezi_1kahve,cayeli.evmeze,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,chovancova_viktoria,0.3882,2.576265,0.5,0.0526,yemek_mutfak,fyp
1gezi_1kahve,cozysahra,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,dmlbllog,0.4028,2.482752,0.5,0.1111,yemek_mutfak,"kesfet,keşfet"
1gezi_1kahve,dongellerkonagieymir,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,e_blogg__,0.7941,1.259258,1.0,0.1765,yemek_mutfak,"keşfetedüş,keşfetteyim,keşfetteyiz"
1gezi_1kahve,eda.aslnn,0.7632,1.310343,1.0,0.0526,yemek_mutfak,keşfet
1gezi_1kahve,ela.kitchenn,0.7632,1.310343,1.0,0.0526,yemek_mutfak,keşfetteyizzz
1gezi_1kahve,emine.bites,0.7941,1.259258,1.0,0.1765,yemek_mutfak,"kesfet,keşfet,keşfetteyim"
1gezi_1kahve,etlitariflerr,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,foodloverrr2000,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,gastronotrukenii_,0.7941,1.259258,1.0,0.1765,yemek_mutfak,"keşfet,keşfetteyim,keşfetteyizzz"
1gezi_1kahve,gul_sevle,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,gull.vlog,0.7941,1.259258,1.0,0.1765,yemek_mutfak,"kesfet,keşfet,keşfetteyizzz"
1gezi_1kahve,hamarat.eller.25.35,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,hobby_prive,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,kahvekoliklady,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,kilotakip,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,kitchen.anemon,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,kolaytatlitariflerim,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,maxidonertr,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,merkez.pastane,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,muzeyyenin_aynasi,0.4028,2.482752,0.5,0.1111,yemek_mutfak,"keşfetteyim,keşfetteyiz"
1gezi_1kahve,pastatarifleritr,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,senizmutfak,0.7778,1.285713,1.0,0.1111,yemek_mutfak,"fyp,keşfet"
1gezi_1kahve,sevilayovali,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,sevilennmutfakk,0.7632,1.310343,1.0,0.0526,yemek_mutfak,keşfetteyiz
1gezi_1kahve,shushucum,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,talihaninmutfagi,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,tariffdefterinizzz,0.7632,1.310343,1.0,0.0526,yemek_mutfak,keşfet
1gezi_1kahve,telve_i_letaif,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,telveli.kahvem68,0.8125,1.230768,1.0,0.25,yemek_mutfak,"fyp,keşfet,keşfetteyim,keşfetteyiz"
1gezi_1kahve,tuecoffee.tr,0.75,1.333332,1.0,0.0,yemek_mutfak,
1gezi_1kahve,veronellimakarna,0.375,2.66666,0.5,0.0,yemek_mutfak,
1gezi_1kahve,volateality,0.375,2.66666,0.5,0.0,yemek_mutfak,
7.taetae,_echec_et_maths_,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,ahmetbulentcanli,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,anodos.patra,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
7.taetae,areh.studies,0.5179,1.931031,0.6667,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,awsservitecgmbh,0.375,2.66666,0.5,0.0,ev_yasam,
7.taetae,bioexatas.ms,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,buabroad,0.5179,1.931031,0.6667,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,byaslanhoca,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,cekirdekrehberlik,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,deardilay,0.7692,1.299998,1.0,0.0769,"egitim_kariyer,ev_yasam",study
7.taetae,enfju_,0.7885,1.268291,1.0,0.1538,"egitim_kariyer,ev_yasam","study,studygram"
7.taetae,esrajournalss,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",study
7.taetae,estudelavis,0.7708,1.297296,1.0,0.0833,"egitim_kariyer,ev_yasam",studygram
7.taetae,exoduslearn_,0.7885,1.268291,1.0,0.1538,"egitim_kariyer,ev_yasam","study,studygram"
7.taetae,fsmortaokulu33,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,lgs27kpss26,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,mnemonicsbybabita,0.7778,1.285713,1.0,0.1111,"egitim_kariyer,ev_yasam",studygram
7.taetae,my.scholar.aid,0.5385,1.857139,0.6667,0.1538,"egitim_kariyer,ev_yasam","study,studygram"
7.taetae,overhearddeumed,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,projects.__made_easy,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,psc_kerala_321,0.75,1.333332,1.0,0.0,"egitim_kariyer,ev_yasam",
7.taetae,psk.dan.ozgeergeneciftci,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,sassy.aken,0.75,1.333332,1.0,0.0,"egitim_kariyer,ev_yasam",
7.taetae,scholarship.plz,0.7857,1.272726,1.0,0.1429,"egitim_kariyer,ev_yasam",studygram
7.taetae,sciencewithjahir,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,sevvalb.s,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,shai.learns.japanese,0.7885,1.268291,1.0,0.1538,"egitim_kariyer,ev_yasam","study,studygram"
7.taetae,shixuexi,0.7955,1.257141,1.0,0.1818,"egitim_kariyer,ev_yasam","study,studygram"
7.taetae,sinaptikbosluuk,0.7778,1.285713,1.0,0.1111,"egitim_kariyer,ev_yasam",studygram
7.taetae,stillsamewith_april,0.7812,1.279998,1.0,0.125,"egitim_kariyer,ev_yasam",studygram
7.taetae,studio_scrap_,0.375,2.66666,0.5,0.0,ev_yasam,
7.taetae,studyconkris,0.5179,1.931031,0.6667,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,success_academy_portugal,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
7.taetae,tarihdukkani_,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,tsukialeigh,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,vitals.and.void,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
7.taetae,yelken.akademi,0.375,2.66666,0.5,0.0,egitim_kariyer,
7.taetae,yet.akademi,0.375,2.66666,0.5,0.0,egitim_kariyer,
__m_arco____._,aslankidss_,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,asralfotografcilik,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,babylabstudio,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,berilybaby,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,cocukgiyimevicom,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,damlasdreams,0.4028,2.482752,0.5,0.1111,"anne_bebek,otomotiv","instagood,photography"
__m_arco____._,dastini.burhaniye,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,elifsenababykids,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,emilyethics,0.4028,2.482752,0.5,0.1111,"anne_bebek,moda_yasam","instagood,love"
__m_arco____._,empolisportfestival,0.375,2.66666,0.5,0.0,"moda_yasam,otomotiv",
__m_arco____._,everyounglb,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,gizemisfen,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,gm_gozdemukavelat,0.375,2.66666,0.5,0.0,"moda_yasam,otomotiv",
__m_arco____._,icefoxonline,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,info.tinyva,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,kahvemvekeyfi_,0.3882,2.576265,0.5,0.0526,"anne_bebek,moda_yasam",instagood
__m_arco____._,listifyai.app,0.5,1.999996,0.6667,0.0,"moda_yasam,otomotiv",
__m_arco____._,marykidscom,0.5,1.999996,0.6667,0.0,"anne_bebek,moda_yasam",
__m_arco____._,mercaninkiyisindan,0.5,1.999996,0.6667,0.0,"anne_bebek,otomotiv",
__m_arco____._,mery_pacella,0.3882,2.576265,0.5,0.0526,"moda_yasam,otomotiv",life
__m_arco____._,mimabebekbutikk,0.5,1.999996,0.6667,0.0,"anne_bebek,moda_yasam",
__m_arco____._,mini_baby.butik,0.5,1.999996,0.6667,0.0,"anne_bebek,moda_yasam",
__m_arco____._,minimodatr,0.75,1.333332,1.0,0.0,"anne_bebek,moda_yasam,otomotiv",
__m_arco____._,mycat_mango,0.4375,2.285709,0.5,0.25,"anne_bebek,otomotiv","instagood,instagram,life,like"
__m_arco____._,noodleandbooinc,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,papatyambaby,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,poncikbaby.butik,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,raj_gholap_26,0.4583,2.181813,0.5,0.3333,"moda_yasam,otomotiv","instagood,instagram,photography,trending,viral"
__m_arco____._,repensigroup,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,roksanakarasiewicz,0.375,2.66666,0.5,0.0,"anne_bebek,otomotiv",
__m_arco____._,saninbabybutik,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,sinem.direkk,0.5,1.999996,0.6667,0.0,"anne_bebek,otomotiv",
__m_arco____._,teodora.dan,0.5132,1.948714,0.6667,0.0526,"moda_yasam,otomotiv",instagram
__m_arco____._,tiny.clubb,0.5,1.999996,0.6667,0.0,"anne_bebek,moda_yasam",
__m_arco____._,tonyriccio_bricks,0.3882,2.576265,0.5,0.0526,"moda_yasam,otomotiv",photography
__m_arco____._,turkmen_kiyafet,0.4191,2.385959,0.5,0.1765,"anne_bebek,moda_yasam","instagram,trending,viral"
__m_arco____._,urunyacom,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
__m_arco____._,vavbabytr,0.375,2.66666,0.5,0.0,"anne_bebek,moda_yasam",
_echec_et_maths_,ahmetbulentcanli,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,anodos.patra,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
_echec_et_maths_,areh.studies,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,awsservitecgmbh,0.375,2.66666,0.5,0.0,ev_yasam,
_echec_et_maths_,bioexatas.ms,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,buabroad,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,byaslanhoca,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,cekirdekrehberlik,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,deardilay,0.75,1.333332,1.0,0.0,"egitim_kariyer,ev_yasam",
_echec_et_maths_,enfju_,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,esrajournalss,0.75,1.333332,1.0,0.0,"egitim_kariyer,ev_yasam",
_echec_et_maths_,estudelavis,0.7647,1.307691,1.0,0.0588,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,exoduslearn_,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,fsmortaokulu33,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,lgs27kpss26,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,mnemonicsbybabita,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,my.scholar.aid,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,overhearddeumed,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,projects.__made_easy,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,psc_kerala_321,0.75,1.333332,1.0,0.0,"egitim_kariyer,ev_yasam",
_echec_et_maths_,psk.dan.ozgeergeneciftci,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,sassy.aken,0.75,1.333332,1.0,0.0,"egitim_kariyer,ev_yasam",
_echec_et_maths_,scholarship.plz,0.7708,1.297296,1.0,0.0833,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,sciencewithjahir,0.7778,1.285713,1.0,0.1111,"egitim_kariyer,ev_yasam","science,studygram"
_echec_et_maths_,sevvalb.s,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,shai.learns.japanese,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,shixuexi,0.7647,1.307691,1.0,0.0588,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,sinaptikbosluuk,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,stillsamewith_april,0.7692,1.299998,1.0,0.0769,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,studio_scrap_,0.375,2.66666,0.5,0.0,ev_yasam,
_echec_et_maths_,studyconkris,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,success_academy_portugal,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
_echec_et_maths_,tarihdukkani_,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,tsukialeigh,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,vitals.and.void,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
_echec_et_maths_,yelken.akademi,0.375,2.66666,0.5,0.0,egitim_kariyer,
_echec_et_maths_,yet.akademi,0.375,2.66666,0.5,0.0,egitim_kariyer,
aajjmale_,danica_studio,0.3882,2.576265,0.5,0.0526,"dekorasyon_mobilya,ev_yasam",home
aajjmale_,dlra.homeblog,0.5132,1.948714,0.6667,0.0526,"dekorasyon_mobilya,ev_yasam",home
aajjmale_,eesraa_ismail,0.375,2.66666,0.5,0.0,"ev_yasam,yemek_mutfak",
aajjmale_,elifomerkayra,0.375,2.66666,0.5,0.0,"dekorasyon_mobilya,yemek_mutfak",
aajjmale_,pozitifbirblog_,0.375,2.66666,0.5,0.0,"ev_yasam,yemek_mutfak",
aajjmale_,toribridgwaters,0.3897,2.566031,0.5,0.0588,"dekorasyon_mobilya,ev_yasam",home
afacankirtasiye19,altintaskirtasiye,0.75,1.333332,1.0,0.0,"ev_yasam,oyuncak_hobi",
afacankirtasiye19,awsservitecgmbh,0.375,2.66666,0.5,0.0,ev_yasam,
afacankirtasiye19,callystavodafone4,0.375,2.66666,0.5,0.0,oyuncak_hobi,
afacankirtasiye19,dragana_stosic_gagasf,0.3882,2.576265,0.5,0.0526,oyuncak_hobi,toy
afacankirtasiye19,guilhermecontador_,0.375,2.66666,0.5,0.0,oyuncak_hobi,
afacankirtasiye19,studio_scrap_,0.3882,2.576265,0.5,0.0526,ev_yasam,kirtasiye
afacankirtasiye19,stuntmanbrick,0.5,1.999996,0.6667,0.0,"ev_yasam,oyuncak_hobi",
afacankirtasiye19,yaprakdoener.remscheid,0.375,2.66666,0.5,0.0,oyuncak_hobi,
ahmetbulentcanli,alphonse_the_british,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,badematay,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,bikiandchonk,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,bioexatas.ms,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,byaslanhoca,0.75,1.333332,1.0,0.0,egitim_kariyer,
ahmetbulentcanli,cat_dogloversofficial,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,cekirdekrehberlik,0.8125,1.230768,1.0,0.25,egitim_kariyer,"lgs,lgs2026,yks,yks2026"
ahmetbulentcanli,deardilay,0.4044,2.472721,0.5,0.1176,egitim_kariyer,"yks,yks2026"
ahmetbulentcanli,enfju_,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,erdemyazilimanadolulisesi,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,esrajournalss,0.3882,2.576265,0.5,0.0526,egitim_kariyer,yks
ahmetbulentcanli,estudelavis,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,exoduslearn_,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,fsmortaokulu33,0.75,1.333332,1.0,0.0,egitim_kariyer,
ahmetbulentcanli,georgepalozzi,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,gizemhatimoglu,0.4028,2.482752,0.5,0.1111,egitim_kariyer,"lgs,tyt"
ahmetbulentcanli,gulhanersahin2,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,learngrowevolverepeat,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,lgs27kpss26,0.75,1.333332,1.0,0.0,egitim_kariyer,
ahmetbulentcanli,maggieblue_with_covidblack,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,min.n.mun,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,mnemonicsbybabita,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,muratgunduzs,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,muzeyyenin_aynasi,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,overhearddeumed,0.75,1.333332,1.0,0.0,egitim_kariyer,
ahmetbulentcanli,patilere.acil.yuva,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,piramitegitim,0.4028,2.482752,0.5,0.1111,egitim_kariyer,"lgs,yks"
ahmetbulentcanli,projects.__made_easy,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,psc_kerala_321,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,psk.dan.ozgeergeneciftci,0.7656,1.306121,1.0,0.0625,egitim_kariyer,lgs
ahmetbulentcanli,rifki.thesittingcat,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,russian_cream78,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,sassy.aken,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,scholarship.plz,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,sciencewithjahir,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,scooter.n.friends,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,sevvalb.s,0.7632,1.310343,1.0,0.0526,egitim_kariyer,yks
ahmetbulentcanli,shai.learns.japanese,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,shixuexi,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,sinaptikbosluuk,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,skinnyskinnypankokitty,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,stillsamewith_april,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,subhamsocial,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,tarihdukkani_,0.7632,1.310343,1.0,0.0526,egitim_kariyer,tyt
ahmetbulentcanli,tsukialeigh,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,vitals.and.void,0.375,2.66666,0.5,0.0,egitim_kariyer,
ahmetbulentcanli,yelken.akademi,0.7778,1.285713,1.0,0.1111,egitim_kariyer,"yks,yks2026"
ahmetbulentcanli,yet.akademi,0.7941,1.259258,1.0,0.1765,egitim_kariyer,"tyt,yks,yks2026"
ahmetbulentcanli,yildizlarkulup,0.4028,2.482752,0.5,0.1111,egitim_kariyer,"lgs,yks"
akash_singha_12,aliwahxz,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,apogeewp1,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,assets.and.interests,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,bilkentalks,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,cflmun,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,financezirovnice,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,k3studiosae,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,karaglassstudio,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,motaz_hayani,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,reefunitynetwork,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,samriddhisdiary,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,siliconbeachstories,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,udrescueduard,0.375,2.66666,0.5,0.0,finans_is,
akash_singha_12,upscalerts,0.375,2.66666,0.5,0.0,finans_is,
alexadcloset,beautybyeylull,0.75,1.333332,1.0,0.0,guzellik_kozmetik,
alexadcloset,bela._.aura,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,oceantwenty9,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,piya_graphy,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,rosa_beauty___1,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,sinemuzunbeslenme,0.75,1.333332,1.0,0.0,guzellik_kozmetik,
alexadcloset,solay_skincare,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,sscaieeee,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,ugc.rachaelb,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,yazilimdaily,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
alexadcloset,yhcosmetologa,0.375,2.66666,0.5,0.0,guzellik_kozmetik,
aliwahxz,apogeewp1,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,assets.and.interests,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,bilkentalks,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,cflmun,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,coquiette.jpg,0.375,2.66666,0.5,0.0,finans_is,
aliwahxz,dhy_strategist,0.3929,2.545448,0.5,0.0714,finans_is,business
aliwahxz,exact_ias,0.375,2.66666,0.5,0.0,finans_is,
aliwahxz,financezirovnice,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,ikkiturkiye,0.375,2.66666,0.5,0.0,finans_is,
aliwahxz,k3studiosae,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,karaglassstudio,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,motaz_hayani,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,quietpower_channel,0.3929,2.545448,0.5,0.0714,finans_is,business
aliwahxz,reefunitynetwork,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,samriddhisdiary,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,siliconbeachstories,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,udrescueduard,0.7708,1.297296,1.0,0.0833,finans_is,business
aliwahxz,upscalerts,0.75,1.333332,1.0,0.0,finans_is,
aliwahxz,volateality,0.375,2.66666,0.5,0.0,finans_is,
alphonse_the_british,ana_fikirler,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,aysegulkibarr,0.5,1.999996,0.6667,0.0,"egitim_kariyer,evcil_hayvan",
alphonse_the_british,badematay,0.7656,1.306121,1.0,0.0625,"egitim_kariyer,evcil_hayvan",cat
alphonse_the_british,bento.lola_,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,bikiandchonk,0.7778,1.285713,1.0,0.1111,"egitim_kariyer,evcil_hayvan","cat,catsofinstagram"
alphonse_the_british,bonbon.balon,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,byaslanhoca,0.375,2.66666,0.5,0.0,egitim_kariyer,
alphonse_the_british,cat_dogloversofficial,0.7667,1.304346,1.0,0.0667,"egitim_kariyer,evcil_hayvan",cat
alphonse_the_british,cb.ayseyurtsever,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,cekirdekrehberlik,0.375,2.66666,0.5,0.0,egitim_kariyer,
alphonse_the_british,ciaocane.spa,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,debasethecurrency,0.5,1.999996,0.6667,0.0,"egitim_kariyer,evcil_hayvan",
alphonse_the_british,elli_beanyyy,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,esravepasta,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,fsmortaokulu33,0.375,2.66666,0.5,0.0,egitim_kariyer,
alphonse_the_british,gulhanersahin2,0.75,1.333332,1.0,0.0,"egitim_kariyer,evcil_hayvan",
alphonse_the_british,hafstory.sk,0.5,1.999996,0.6667,0.0,"egitim_kariyer,evcil_hayvan",
alphonse_the_british,hati_cehomm,0.375,2.66666,0.5,0.0,evcil_hayvan,
alphonse_the_british,huaico.gato,0.3882,2.576265,0.5,0.0526,evcil_hayvan,catsofinstagram
alphonse_the_british,ishaan_international_school,0.5,1.999996,0.6667,0.0,"egitim_kariyer,evcil_hayvan",
alphonse_the_british,klncveterinerklinigi,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,evcil_hayvan",cat
alphonse_the_british,lf.photoscb,0.5312,1.882349,0.6667,0.125,"egitim_kariyer,evcil_hayvan","cat,catsofinstagram"
